ID,Is_Lead
Q5NZWBXM,0.16
3UNMQVWL,0.09
AEFNAUS5,0.22
TMQUSVCN,0.12
CKZCEZUA,0.06
36SUCSGJ,0.01
4MPHRPXW,0.0
CZFBYPCS,0.44
FEGV33RX,0.28
MEZKTQS2,0.25
5HNDP23U,0.51
59YDCXIU,0.2
F8OEXT6D,0.73
AA4DYWWH,0.23
KKCFWGKS,0.38
KHXPZNQE,0.04
N9DYAGC6,0.21
LEZNWRKP,0.56
QVUDCFM8,0.09
EHYAHOAD,0.12
C8MS6DYI,0.44
MK9ZUTVY,0.04
AFY8CDS8,0.35
K7WCN6BW,0.1
DJJYJXE8,0.55
8DU5EZ6I,0.41
FANJT6CI,0.59
EXP8T5M9,0.2
6JABUKRY,0.0
44JJGLAA,0.12
UJIUFJMG,0.65
8VH2JKTP,0.1
BP8A75YT,0.08
TNTA3JHS,0.08
3YRMQMPR,0.42
ZZ2FKG58,0.12
6JWBPQUE,0.27
PWM4ULXH,0.71
5CKMNYDX,0.03
NCHACH9H,0.24
3SK8RH24,0.48
K8THZQGZ,0.01
KVIVGVPH,0.09
H767K8R4,0.63
AZ7GWE3R,0.07
IZUMOD7R,0.0
ZO5UURPY,0.05
5IWNDLWU,0.13
FAAAEVFZ,0.41
YBTYYFEC,0.02
SNPTVYCN,0.0
EVVYX7IU,0.03
KYVHXFAW,0.24
4Q2UJUIN,0.36
5NLJAJIP,0.03
EFHVVWRX,0.02
JCIMZBMN,0.16
ADQHUKJE,0.29
NE6W9CY2,0.48
RJTIVTYQ,0.54
JEGTMM34,0.01
M6TA2UWO,0.66
9KQMUDV3,0.0
HYZAXKBN,0.0
KPBPU7EX,0.5
JYWPZWIA,0.31
QEKBFWS5,0.33
NCB8WDAM,0.01
KUAWRML8,0.01
SUTGXFCN,0.09
BRXYCRDB,0.42
HDLOXNIU,0.0
P3CCDHCF,0.0
CEQ5MZHG,0.0
NUVGYJFI,0.22
82E2QBC2,0.29
QWNJG8WW,0.24
QPOTA79E,0.73
CUHNYNJ7,0.97
IFRKS99B,0.07
JHCVNOB3,0.13
RCODGUFV,0.16
S8TNBG5R,0.12
EHJSHI5X,0.13
MFXQIE3T,0.09
XLWMMBAY,0.0
GG7JSHIC,0.03
CNAT267N,0.0
YFWZYN6F,0.03
GMSMSRJO,0.41
XAEMG45D,0.15
AZZMDLXK,0.43
KGJ4RWMA,0.06
DZJVKJX7,0.87
UWUWGBEX,0.51
6YSGEUWY,0.94
5NSHOXUH,0.26
9Y25YDFM,0.47
UYPUGGUC,0.17
RHLHZVLB,0.81
S8EPW7J8,0.11
PJCQJC4V,0.16
69TVHBF5,0.92
YCHPE2XG,0.16
44DLT4FS,0.76
E5ZZMAWG,0.02
JBAZCU7D,0.1
I4QRUX2R,0.99
QJJ7EH6O,0.58
DNYFTL2O,0.03
3Q4J4YDC,0.62
HEUQ5OYJ,0.0
7KZB6CHB,0.0
FAXBYJKS,0.2
VN8WBQUF,0.38
DI2OW6QA,0.09
6RNJX63Q,0.52
R8VHBYVZ,0.43
ONPVWCHQ,0.0
U3JZBMFL,0.17
EM4HNNUX,0.41
QBXDKASD,0.17
PQMY3PKH,0.37
KM5IT6UZ,0.03
FZY8EZM5,0.63
DUIYUXD7,0.18
CSBI9UVK,0.35
E7JVEKXS,0.0
BVHERNN4,0.36
RPDFVC3Z,0.48
FGPDPW6Z,0.74
NCVMJ2EN,0.19
MCD867F3,0.45
EGHKSSZ9,0.17
MRNCANGU,0.0
S2W4JZYB,0.0
D9QUKNUF,0.18
4RLU3RXD,0.43
XYZGHMLZ,0.67
N2HZNW4F,0.06
DRT6PC5G,0.0
LRXTAU8C,0.82
OP3PVBOB,0.99
JCV2GW5S,0.03
TTHWGTMP,0.48
7FTXLBUU,0.26
GPUGULW3,0.39
QWZHTS2L,0.0
E3OYMGYW,0.22
F8AEJTY8,0.0
HSWYHIXV,0.0
F5OU7HCT,0.62
W97VAC4M,0.25
KDTAS9LM,0.68
G24XIY5R,0.05
5LSRGLBV,0.0
GTXMUEFG,0.87
CB9JZHPE,0.2
A7FWJEM5,0.03
CONZZGVR,0.0
45V3Q3LW,0.49
7KXYJOBK,0.41
6MW6RKIG,0.33
CPKQOJPU,0.41
TOLROBFE,0.25
AWZWLX5R,0.59
4ZX2U7KF,0.83
6GQR8FPE,0.01
WCYCW7RZ,0.25
XY4NG2J9,0.48
95QM454H,0.71
QTFF3X3Q,0.37
NBCMBQVA,0.36
DRGPZKAC,0.2
KWNGGKNE,0.03
9ABN7DY5,0.11
6GRPVBZJ,0.09
KGPSO5SV,0.1
NKHB5J4U,0.59
FO8GNMZ2,0.0
2YTVREAM,0.57
NSZ9VEZ6,0.28
C7DBISKS,0.02
2EBJ9ZTB,0.02
WBAUQX8X,0.0
HDGAUSEF,0.28
W5UNK24K,0.58
GLUWZPAL,0.05
FTHSNEYP,0.23
J2AQMQY3,0.07
BOZ7WHDJ,0.01
HUFLTB7P,0.14
QEFWJXYH,0.43
FVM7AAOC,0.02
LGEYGYZC,0.15
CFCELNSZ,0.4
ETOTJCXD,0.01
JNUATTBA,0.0
HWSQOATI,0.44
8ARCUY8E,0.07
BEL6RODZ,0.16
LZBOBNSF,0.03
FKHRDMW3,0.23
ZBU9QRUD,0.0
IQQQZ4LK,0.32
BFCAOCCS,0.71
KASQRKMC,0.05
G59NWD5V,0.06
HOMHGSLK,0.53
RHE3XJKN,0.11
4GUNIDRG,0.04
GAY7SPEH,0.11
DQZAWSGF,0.74
XDJCKTM3,0.08
UTNWX4SB,0.27
HY59P93Z,0.12
3XEPNHMJ,0.05
MF9SUXWB,0.13
LPW69NPN,0.02
EEKE9GJU,1.0
NKCQGKER,0.06
FA4EUYHB,0.03
PKCFCPZQ,0.11
GR49UNTJ,0.55
XPYWFGZU,0.0
AR5HGVSU,0.02
QQWXQUZP,0.1
2Q77WRNH,0.1
IQQ5HNYS,0.98
HZ4VY7YM,0.39
ZYXSLTJS,0.43
K5COJTHC,0.0
PBBSUNFH,0.05
FJXEQE9N,0.2
7IWGQQOC,0.32
NA5QEKBH,0.44
B2TZC7NH,0.2
RTMWTA4P,0.03
AHQDOW23,0.01
IO6ZZY4J,0.2
COQVD9JT,0.43
CYTYI7MV,0.12
BKSSRTDY,0.38
CQAJBQR4,0.02
SPCRHEAX,0.5
835PMTTA,0.02
4FVFC79L,0.28
MKTDIRNA,0.28
SKR35RZM,0.08
HRGBUJ72,0.29
6WHRWP5D,0.72
3BZ3XPKI,0.1
LDKHTGOR,0.0
TEZFIR3D,0.5
SFFAHV4C,0.51
YBDPFZLP,0.23
LYVJDKBK,0.25
JR4MSSQE,0.07
GFFW9TAT,0.04
U2KXGRGT,0.08
SQRDQZGW,0.09
FOGJ8KGZ,0.52
PQGHFKEY,0.29
3E6CI836,0.0
MRKU652W,0.53
462Y7UMN,0.06
MCPZPKNX,0.02
FMZ9FXGH,0.31
MFPAVU7Q,0.38
SGQ7NUJN,0.88
GCQD43YR,0.33
JZDN8NUJ,0.19
YDPCGEYC,0.49
PQMNNNRG,0.06
7N7YZQ9U,0.08
DUYZHANH,0.0
HHCBVMX3,0.36
7SEJMOGT,0.1
LHWP9J22,0.04
RN7THPBP,0.26
Z5VTA42E,0.26
JYXTO49J,0.0
5XGCYP5V,0.0
2KY2XXYA,0.1
D9VAV4AZ,0.23
PP7AWIS3,0.85
YEPPVRQZ,0.37
QXYQXRFT,0.07
S9XWNZH9,0.34
GSNSPW3Q,0.15
I87XQDIN,0.53
MO8HVDSU,0.49
9YXTTJEY,0.05
AGA8E93R,0.05
ICZNZVBF,0.13
KRGZCQWX,0.29
AWYHERG2,0.04
HDS7KT4C,0.13
JFI8HDND,0.07
HFM24JDM,0.15
JAUT34ZM,0.04
MYTVYQYE,0.09
E9YA7XWC,0.42
IMZVYOTT,0.23
KIFBY9C6,0.08
VRCHJHYU,0.08
9YKP92SK,0.36
BVUZ3JEZ,0.01
UYDX8NQD,0.43
B8HQ7DPM,0.77
FU4JL7NP,0.03
ZEMJRVI3,0.28
GXEIGADF,0.34
8JYV3DTE,0.04
VGSM4WDB,0.46
3I3MZD2G,0.14
CTZKN6PK,0.59
3MZAQZYA,0.5
39YKGJGT,0.24
H3KYSKPR,0.07
X6YVYGVA,0.18
LWR5TEHE,0.02
NAZARWQQ,0.0
BDZRYB7E,0.06
F99RDZGK,0.0
DKUHY4QC,0.05
EQWSTGMQ,0.4
7ET73LCZ,0.4
K98XPEC8,0.88
JYG26GVG,0.27
AAZJ3Y4D,0.47
FJ2HBNWC,0.01
9KS3LVZN,0.09
PXN3L3UF,0.57
IDNUQGW8,0.73
AEQOM7PX,0.37
T4ZW6XW3,0.15
ZUUWYDPY,0.08
8NZASZS4,0.12
HYFDQKCL,0.23
JUZNHEUH,0.09
LGRUA2TB,0.18
JSGEY5YZ,0.73
6WELH5SR,0.01
INHFXTE8,0.02
HXBN2FMZ,0.0
BNCSUSNE,0.02
FHS63RBV,0.32
M4SZ9NHT,0.25
WFEC9YJA,0.16
ABER5X4S,0.24
HYFOXA8M,0.27
KDR5FOID,0.53
JSCRS67I,0.06
CMEH4BSR,0.3
FEVSW2NP,0.42
KD6VNMKJ,0.57
SRBDOV2D,0.04
A6N4TJ8W,0.09
GQCACXR5,0.13
DAUDVZHU,0.64
87K9TPN2,0.04
E6YL6VCQ,0.01
8FWEVS9F,0.05
AT8VRIZP,0.46
5K69EQCY,0.37
CU6ZXD5T,0.08
9BIDKZWD,0.07
FOHKALXV,0.29
5IBF6RYQ,0.35
G7ZUCIW4,0.81
JUJPBVHV,0.07
GWE9A98G,0.42
FRCQEWOH,0.12
JCM9PHLV,0.41
VAOZWUQN,0.55
WRAYGNJA,0.07
5IPJ8JXV,0.42
LRBYZEAR,0.07
DPURDVRD,0.5
TB7XBCA2,0.13
MKZJS98T,0.05
GLNZDLDF,0.24
DKA9KR3O,0.45
2FIQJURJ,0.55
A5Z6MGK3,0.02
G5J4KWMC,0.09
MU9NKHIW,0.18
ENNBWMKA,0.65
9EBYZWTZ,0.41
AKXQQUMO,0.08
OSOADTWC,0.0
7PP5X7JK,0.01
FHQWUZ93,0.0
WMPNQEND,0.13
B5UWOEN9,0.68
MZRC9MT5,0.62
4AAZBS5Z,0.48
6FVWG3BA,0.0
DLF6N4QP,0.22
AFTXWARR,0.01
H7M8XGC5,0.04
AKHPKUBB,0.11
MFYMQ6BL,0.47
CQAUK5J8,0.07
KJPJRIXG,0.43
2A82YBGH,0.07
MBCYFYHB,0.5
4L7Y9ZW8,0.04
3DLSMVGF,0.08
PMKP3RGP,0.0
ILOMDIUR,0.0
9UDNGYQT,0.25
MISYXTFA,0.02
9A7FXTSI,0.18
AFFU9ZNX,0.23
JBHPRWAJ,0.02
CYMKDZP4,0.86
HQPYNSL3,0.11
GAXJGJPQ,0.74
CQOU2DKI,0.0
6GY9KQRM,0.03
BEAIBA4G,0.07
2XWWX5HZ,0.02
4XG4S8AM,0.4
8K98QNAZ,0.0
9WSSHERH,0.11
D9ALEUTE,0.01
4FYXWUVA,0.12
ULXD7HHQ,0.0
WV2MK9SE,0.01
OV6ZYIEH,0.06
RUUYCZV3,0.03
KGZAVSGC,0.48
GZGIVDZQ,0.01
9YTQNQJT,0.48
GFIMR6TT,0.39
6YQ54J9I,0.1
QP9SLXHV,0.75
ZA5XUNZQ,0.0
EZX3D3T9,0.0
78GMUZFB,0.23
NOKATCR8,0.29
HN5WNUBF,0.2
URMN2QQX,0.06
9NMQ39DQ,0.2
FFMYWEPH,0.2
5YTWAK6T,0.02
5JSZNWLM,0.25
9CQS3B6U,0.1
HBYDVS9R,0.0
UDGKUCNR,0.17
SWDV3ANX,0.0
DQYNPCFS,0.04
HWXIJKOS,0.14
8VGHBCMT,0.02
2JTINHDY,0.04
FAEHK4G6,0.09
O8YSSQ4S,0.11
4YBYWFNC,0.18
628BHEAI,0.61
QSFYXBA6,0.99
AWTFNMCD,0.37
QRHYV2GM,0.29
6WJZTSKT,0.53
EE89HCQJ,0.27
WNFDKKJD,0.0
QQM3LMB3,0.35
3BWNFHSF,0.44
7JZU4XVK,0.06
7IFWMWCY,0.06
SMIJ6QXC,0.0
ENJEA9EB,0.51
U3MHKNNP,0.18
GP8KUK48,0.25
IMMMJX5T,0.49
HB8BCDVA,0.08
JAQQUG2C,0.53
7SVEHEHJ,0.73
B5O6EENU,0.32
ZFMDCNZJ,0.7
CDRCMAKD,0.18
2M4OR8GB,0.01
NI3N9QFI,0.13
8LRYRFGG,0.76
MAP2KDJ3,0.17
77HAYG6V,0.25
YH3IGPSH,0.37
8SJUGWFQ,0.12
OLV2QQFB,0.15
ALYOGRUG,0.03
BACFT64F,0.64
HGA5DN4N,0.14
EYPPN8SW,0.05
7AVK9FWC,0.02
A2FB3GAX,0.59
WYNB44MP,0.39
A9AGZ4EK,0.17
D9DJDLVP,0.08
NAPRFL8A,0.66
DZXUJETP,0.25
SZIEFXAW,0.15
IQTQVMBV,0.11
IMYC4UAS,0.3
FPBBOXTI,0.01
KAGHBGCU,0.29
DHRXQ4NJ,0.03
C9YDWYJK,0.0
2FVFFUFN,0.0
WULWJVEB,0.0
PVFFKARM,0.04
TDCFCPWP,0.54
BFRCZJJC,0.05
RESXDRYZ,0.09
NUETTDFG,0.33
KSZGPJIY,0.09
7NEJD5RT,0.19
NIMXJAEX,0.01
KR68GKFD,0.11
AVBUQVHM,0.06
S26X5YZY,0.19
D59ON43H,0.21
HLH66EL5,0.06
FINBNJ2R,0.0
8WPZG4AV,0.02
KBZ9MP3N,0.04
2AHRER8V,0.38
SNVKGUDX,0.01
QTTTKCOU,0.05
BXYCOVDU,0.0
JFJMEUNE,0.3
RGBRB9E2,0.24
AU6O5D9P,0.77
8KAHVXBG,0.04
PDDDCFBP,0.19
WR9FEVY8,0.64
GADDA3KX,0.72
4YEQXSH5,0.96
CHTFOJXS,0.24
TSU9SP5G,0.11
EC3BZYJE,0.34
3KFMJSM9,0.11
9GJZD2BM,0.0
JMRVIRW7,0.63
NBN5K5YI,0.0
PXVHYYQI,0.41
MHV3KPXY,0.0
IUQVXJSW,0.01
5Z22KBDM,0.02
A59QMKNP,0.83
MVIOYQID,0.31
GCAZBCUB,0.39
3PGJE3I5,0.1
HZKZ9WUT,0.11
FWSLTAXY,0.5
67FBDURZ,0.46
LVGXRQXG,0.58
G45X4SSF,0.22
L2ZHGQST,0.03
RRPH3IPL,0.58
JMGBAB4W,0.45
GQCXV5VW,0.79
HWVYPUWN,0.51
2VFP4UYF,0.84
DSEL99NT,0.08
DTRX2K7B,0.21
AKYGOQAH,0.52
4UXVOCKT,0.81
8UUVEU46,0.03
MKJGCH8R,0.0
SJWZPP62,0.73
EBX44DQQ,0.46
2ZC5GPMI,0.11
YSKU8EIF,0.12
WCJT7THK,0.67
RQQJXXDP,0.0
5STRQTD7,0.32
XVQLVHG6,0.02
DQDTKKZ5,0.01
JK863WAK,0.24
EHBMLN7I,0.19
5GECJYXM,0.44
WAJMAZBG,0.56
9WCFSCAZ,0.06
TPUFBP2V,0.19
ATIVRAYK,0.67
EBWE5VYH,0.1
9UNCAS3V,0.02
RCCU4JVP,0.39
5YWJFJWR,0.31
UMXWENDZ,0.21
HEVW9YYP,0.03
AVJAZUMK,0.09
888SJADX,0.31
RN4UN78B,0.01
TYRBSVRT,0.58
3CQVVSXR,0.29
FNGBW3TW,0.16
6BZCHGQW,0.04
CWKXXYBZ,0.03
VNGVL8JT,0.06
5B6ZIKBM,0.33
3FEXFQXO,0.09
GGGCULWX,0.5
GH2G7YD7,0.35
VFMRWY2D,0.06
VVAABATQ,0.04
4MYVHXBF,0.18
PBURYRSK,0.0
K3FM487O,0.33
EBYYDFG9,0.37
SPZ383KS,0.56
EZU6ZEWP,0.02
8MXZW22I,0.38
5DPML4PT,0.05
CYEICBWN,0.66
JCK2IGPI,0.3
OJBJ62UA,0.14
5BJVT9KK,0.2
GHXPSQYR,0.34
DX8UFTTX,0.09
9KTFHHG9,0.77
DLRJNV3P,0.66
CPXKSC8J,0.12
SQIPQLZ8,0.12
KHDDHUJJ,0.03
DWI6NJHZ,0.4
FQRVPL2M,0.05
FJHI92XF,0.42
CA7ZEJGH,0.01
CIHSM9NC,0.34
DGP2JHCL,0.09
WN38BVFG,0.3
2FYG29NU,0.09
7DRZIMQX,0.17
HQY2MHD8,0.12
8SUNS2MP,0.24
I39JYVZA,0.81
H9EQCCR2,0.0
IJ3QV32Y,0.43
MYD4A5WJ,0.51
LWWRD3GN,0.01
ZSQSJWXW,0.72
K59MNPST,0.04
L9P7ZD3U,0.27
5HDNNECR,0.17
AQC5NVM9,0.04
9CWKWJUB,0.09
8KLITVFP,0.0
TDL25QNZ,0.16
ZGYXQAVU,0.79
QHSFH9N3,0.27
WYOTAX5G,0.0
C3KXGO7K,0.06
39BC8QYA,0.04
FQJGJYPM,0.7
F6IHZ4JZ,0.31
DJO49GLB,0.11
4GPVG9DQ,0.41
NCFFSCO7,0.0
XBQSUD22,0.34
HLG3APOO,0.04
KLURVGKX,0.4
FZLV2BF7,0.51
OJZ3NLR9,0.36
AVPOWUBD,0.18
BZYNFTMB,0.02
CYMYROSW,0.34
7DSF49UM,0.18
P388VJGE,0.31
5K8HVLYX,0.36
BIKUQGG6,0.32
HFK4FFSP,0.0
ECEUROTC,0.62
A5XQPBFW,0.0
ZAZSKJN6,0.09
ARTBAVWD,0.06
HBU6ZEID,0.0
DESELQPB,0.12
BTVGBHMD,0.01
BPAH8DJC,0.48
EWTU3BPN,0.06
L7M5KJ7H,0.3
KXBMM8QE,0.0
AJDHXHD3,0.04
SAJUKQR8,0.01
TQQW8HFC,0.36
VSDQMDN7,0.1
BDT534X7,0.03
APHU3AYR,0.35
4BBUFN8R,0.03
MHU6XV7Q,0.2
FBETVMXY,0.24
FOAMO9AR,0.33
EWVXWRVJ,0.27
E3W4BFOE,0.01
EMSAQEFE,0.16
NMVPPSWS,0.52
6EFPJ8IZ,0.0
UYO4UZDV,0.0
RGXLPWSA,0.34
58ABGVWK,0.65
BVZEA6YH,0.02
4TCDQ6NI,0.3
LWD4ZNNV,0.17
4N6EZJBJ,0.17
BTNBDWQA,0.39
AACKHOW4,0.14
FUPKV5NW,0.45
EXUWYWLF,0.67
DL8WJW4V,0.53
VFG3KMSW,0.03
A98YBGPZ,0.43
CFKXJCDI,0.05
MYTDKUZR,0.0
M6HXELCE,0.06
2OMSAZWG,0.49
EHFHXCNW,0.46
M5JYIPRS,0.2
EEHM2TXP,0.06
DSQGR8ZW,0.0
UPCBD3HH,0.16
NGZFWRMH,0.08
CTKVWVCM,0.02
5ZFAIVZV,0.33
HA39UFF6,0.39
NTAMWJAP,0.08
97ETUAEH,0.03
DSNQ422Y,0.0
5VCGEKTG,0.0
BX9T5PK9,0.77
CJHVYLQH,0.0
YEE2ZHJM,0.98
Z73ZYXPY,0.67
ATDMGSEC,0.19
IVERQ8NF,0.25
8EIDMYDZ,0.57
AX4NETA4,0.17
T8ENEMDI,0.05
BFUO4BSA,0.45
AEL8TWBT,0.14
MPPCGB4J,0.0
2WAGYRYF,0.0
JVQJ7NBZ,0.0
K3WRKTHZ,0.01
XXHQQF9I,0.05
GKGQOEJZ,0.0
DJWXKYEA,0.08
PLO4RA4Z,0.13
X4KYC9SJ,0.01
7TYCZ3PV,0.1
MCSXNFJV,0.01
OUDBWDQD,0.58
SNSVEZQV,0.24
7HPJQJQX,0.21
3CMQYXYM,0.16
GHA4QWFJ,0.03
BKSKNVHC,0.03
UFIAWZAF,0.14
8NKOXY9C,0.15
7CNJ8T6K,0.15
MIC5CAZV,0.18
MB4JDKUI,0.71
MRXNLFTJ,0.83
QXWJWNPA,0.56
JJA8E6WC,0.2
OAWEUGU9,0.89
ZGLJQEDE,0.53
BPWZ2VKX,0.05
FX2D4ZQZ,0.3
BZ2XV4YN,0.16
BSEDYVDJ,0.01
EBOXZD5Q,0.01
LJG3XC2U,0.04
CK5IUV8N,0.28
EBRS9963,0.0
JUTAXNU3,0.65
JWPSP3GQ,0.02
QDIEGGM2,0.49
GPNEWGRJ,0.62
RLO3XG5J,0.0
EJLBEXGE,0.9
DYZFCW3R,0.31
LNZNCG8A,0.07
AQPBJOSB,0.45
9PR4NNXL,0.13
QLTZOH9Y,0.01
D9WRKJHB,0.08
INEDE6XQ,0.02
4ZZ8BQW3,0.68
DGBJI8OR,0.64
NCBAZKWZ,0.44
4KUB33DV,0.0
F6VD9Y7H,0.12
HPTCZA4X,0.0
XSJPWUUD,0.07
ZTR89OBN,0.29
RUMVE8WX,0.2
9GBHKWGM,0.27
IXPE6TDI,0.48
6DPB8U2X,0.51
HSNW32JV,0.04
SUA6MDXN,0.25
R2UU8M3Z,0.52
6LTPSCYV,0.04
VZJXMZAB,0.03
GTWUZH5M,0.01
7AVQKEZ2,0.02
IFK3FWT3,0.54
P4CJKVZR,0.78
SFHCMRL9,0.1
5AROZXMT,0.61
EERKCDBF,0.38
CBEOEWDH,0.21
QUQRENUE,0.82
6EELSWAZ,0.04
HNPKM3GW,0.28
XTZNG9BO,0.02
PNCHUZGI,0.42
BGFYQWHU,0.03
EPWWZL2N,0.76
3XHZFMFH,0.42
WTNGSNXB,0.0
QMGGBFGP,0.14
WHDVXYQ5,0.0
CEMNHWNK,0.0
EJH2GHCZ,0.29
CBSPCFWC,0.5
X7DVC5PU,0.0
GPHFP5UQ,0.22
92ZSFBDA,0.68
BBXGELVM,0.01
HWFSS672,0.09
GAHKEFHM,0.28
HETK54BQ,0.19
IGRB3ADK,0.57
CQBRPGPE,0.0
AWXU5HJF,0.5
DR3X8FEU,0.38
MAQARBTG,0.76
3BIHKGFK,0.0
RFF4CCYK,0.39
2CTMHABU,0.1
GMDZ6TXG,0.08
IVQSQVZO,0.01
HFCSMPNZ,0.03
SWJBWYXY,0.09
J28LGGYW,0.53
MHRC3QK3,0.47
L4F5HXDG,0.35
OGXXSXEA,0.17
Q24AUCEF,0.2
C7MR9JMT,0.02
QWHYUXMZ,0.07
A3XBTEMX,0.28
Y5NDMLI9,0.21
K8VQIJSW,0.68
EFCYDCVC,0.37
DREHQB2X,0.03
FZWTX4EM,0.12
ATYUU3IE,0.3
ISXUSEHC,0.0
MM5PSGDJ,0.22
RJVZ7AQB,0.03
A5FRRUTN,0.34
HX2HFZY2,0.01
FXJ5HKYU,0.29
HEHOICSG,0.08
CDWTHVWU,0.02
VUTUE8GZ,0.28
JQZ24JMY,0.72
H8R6QVCL,0.0
MXEYTMGL,0.26
HJMOIOXP,0.39
LHA9BESJ,0.0
AJQPSRR7,0.45
LSY7PTGT,0.0
FERXV5BF,0.0
NRAKNBRQ,0.49
U3NEK3VH,0.13
2HLS53BS,0.47
Q5MFCHKX,0.14
7FRZIUNT,0.63
SKDGPFN2,0.31
GE7DEGER,0.01
7DWPC9LU,0.59
B98JDCSM,0.6
LT2UCSFA,0.0
DADKQEIL,0.1
CA2SRVOC,0.24
2BJVYA5O,0.0
EJ6886KP,0.0
H9SXG3GS,0.0
CY8SZPFL,0.0
AR9OBSYQ,0.12
GYPS4HWZ,0.0
7TZ27C5P,0.21
HONGG3EY,0.24
GYYG2VXT,0.84
M228G7UT,0.22
SQMEVFN6,0.71
LDFKLBMZ,0.0
I8FRJK2K,0.02
ESER4NNO,0.26
XEKRXNUX,0.58
BTEU2TWZ,0.01
9NZWS7FH,0.2
SFFMYOJS,0.0
83MGANAM,0.16
J9YPHS4P,0.04
FSMIH5TH,0.38
5G8FPQ7Q,0.16
8QZ24BMK,0.61
JVHUAPSB,0.14
4SPQPBVB,0.06
KZZJBKNW,0.15
JEIMHLUH,0.35
3EWMWJHX,0.03
AQQEHJBV,0.17
UK35YRUJ,0.09
9RRI9GFG,0.28
BEFWHJUT,0.0
WE2QCZQQ,0.03
9UZYVVGA,0.84
ETVJHLTV,0.58
7S9PU4IG,0.96
XCJ7EJKK,0.07
FULTBB88,0.17
QVABRPLL,0.15
GEAHLUKK,0.1
NDXZNSIB,0.0
FKZEDUGX,0.24
EU3P9WBO,0.07
XFZ2HFP5,0.41
DGVXWZV6,0.0
JDKZ2XVW,0.22
KYQMM27T,0.0
3PZZ3QPM,0.02
TXOTHXC8,0.01
ECZPR8N3,0.04
ZJXHCK2L,0.36
UETCO8VT,0.27
DB3VWPP4,0.17
2KJRZPXI,0.18
MCQQGOXS,0.2
DGFBUC5S,0.0
ERILYQTO,0.84
MKUHYKBK,0.16
HM4F6PBF,0.36
TRXVXSD9,0.09
GTEKZ9KI,0.71
WRQEAGVS,0.21
CTUMJAG4,0.1
JJUQ6FHB,0.06
ZVRGVBLM,0.09
2ZY2LJXS,0.2
YK2O9RCY,0.24
XDESMBHM,0.15
3W9JBFKR,0.41
8CVVAXXB,0.0
WMX3G84H,0.01
8TNC4J6T,0.19
CGX7RKHI,0.29
KBJMYGDI,0.23
UCEWAVEV,0.26
YATEMJJQ,0.01
AESGSGRW,0.22
CFVRFNCB,0.43
5HHMCU22,0.41
3PGSWBZM,0.58
UT9PCVWW,0.56
SOAUFJQJ,0.41
D8BV9NZM,0.16
QYKXR92Y,0.54
PGEEGDAJ,0.01
YSTL59QF,0.57
ZI2H6JGU,0.02
K4TA3LSV,0.01
AIYANV8Z,0.16
ECFHBJY3,0.19
MMPVZAZ5,0.31
VCCK34XT,0.42
FKFBPBIF,0.05
PWDTAJR4,0.59
ZGTF8UDA,0.17
6ZTMG2CH,0.41
N5NFLAKC,0.44
BOQHKHVA,0.36
U3RDKKQT,0.86
GDGPT3J5,0.74
XFPCTFMW,0.03
ZMC8W4MA,0.24
EY7HXSAY,0.1
3WN9S9AD,0.44
N6YOVPSJ,0.06
MGS69IC5,0.02
2MWCZCSA,0.23
KAFH754M,0.21
4BCVLHU3,0.07
7MNSV3Q2,0.52
3NO6VWEZ,0.24
G9SHMSDJ,0.13
4QMC2CFW,0.52
LSHTJLGP,0.19
WL2FZ56Y,0.02
F76TZTUU,0.0
WYY4RJWG,0.38
QQGFFLMP,0.52
X2KLKHZP,0.03
HHAZ3R3M,0.01
VCU8JQCI,0.36
TTHLLEDJ,0.13
DYNYYGYQ,0.51
PFEUIC2D,0.24
UJPWXVEF,0.04
P3XP59UJ,0.0
4KKSXD9A,0.11
88SHFDWU,0.18
Z9CXCVEA,0.51
SA6RHVXB,0.22
BTVDKV2E,0.04
IZQ2D25V,0.07
B3CJKVRP,0.0
LR2JWPE3,0.72
AERB6JMY,0.47
HTAWXCZP,0.25
DU7A9FUM,0.52
X3OTRXJ9,0.01
DFCD3E3W,0.04
DBAPM4K7,0.47
VZA7DXJY,0.13
YOG3HDSS,0.32
IZVCPRP7,0.46
R9VG2W4U,0.16
MBSV4DXU,0.02
DZD3S2JH,0.64
GHZZWCPA,0.0
4NQNEBCJ,0.33
HIBKDKDA,0.21
JZOYUF9W,0.64
CNJ7KHP6,0.06
FDKNH2GK,0.03
XXS67C8B,0.07
7GTHPRWR,0.73
HRCRBFTW,0.02
QUQP7P3L,0.68
K7CNCXZT,0.15
65PH3HJ7,0.43
FU3WYXCU,0.0
EPORBZME,0.04
FIEDZJDS,0.09
GQOPBBPH,0.62
2QQPT6YQ,0.04
RDNAUHKX,0.52
LJGWXQ2M,0.07
IZACBTXS,0.04
REQXTRI2,0.09
Q7L7XK2M,0.4
FZFMWKAN,0.09
S2NIJUEU,0.25
NN7YPHBX,0.19
8TBQVRLR,0.32
WVOLVCRM,0.07
NGIZBNXB,0.25
CTPNZC7X,0.27
3NGPQFAL,0.2
VRYKUUEJ,0.03
AUKFMYBN,0.06
97AWZFBY,0.0
K34XWX7I,0.62
CMORRKWP,0.61
NGWZCMUN,0.3
SSV2JDYC,0.9
G3NDCLX4,0.43
GF6VHPXE,0.0
BBFF57NT,0.79
N5JM42PW,0.59
